"Rel_Abundance"	"variable"	"value"
"7437"	"UW_TS_BAC2_1"	"NF_R2_Day028_TS20_Illumina"	0
"7438"	"UW_TS_CLOS1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7439"	"UW_DM_ATO1_1"	"NF_R2_Day028_TS20_Illumina"	0.075328946
"7440"	"UW_DM_SCHLAC1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7441"	"UW_MP_ACT2_1"	"NF_R2_Day028_TS20_Illumina"	0
"7442"	"UW_MP_BURK1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7443"	"UW_MP_ENTER2_1"	"NF_R2_Day028_TS20_Illumina"	0
"7444"	"UW_MP_PREV4_1"	"NF_R2_Day028_TS20_Illumina"	0
"7445"	"UW_TS_LAC6_1"	"NF_R2_Day028_TS20_Illumina"	0
"7446"	"MS_COR2_2018_genome"	"NF_R2_Day028_TS20_Illumina"	0.08744506
"7447"	"MS_COR3_2018_genome"	"NF_R2_Day028_TS20_Illumina"	0
"7448"	"MS_LAC4_2018_genome"	"NF_R2_Day028_TS20_Illumina"	0
"7449"	"UW_DM_ACUT1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7450"	"UW_DM_ACUT3_1"	"NF_R2_Day028_TS20_Illumina"	0
"7451"	"UW_MP_BACIL8_1"	"NF_R2_Day028_TS20_Illumina"	0
"7452"	"UW_MP_BIF11_1"	"NF_R2_Day028_TS20_Illumina"	0
"7453"	"UW_MP_BIF18_1"	"NF_R2_Day028_TS20_Illumina"	0
"7454"	"UW_MP_BIF19_1"	"NF_R2_Day028_TS20_Illumina"	0
"7455"	"UW_MP_BIF7_1"	"NF_R2_Day028_TS20_Illumina"	0
"7456"	"UW_MP_BIF9_1"	"NF_R2_Day028_TS20_Illumina"	0
"7457"	"UW_MP_BUL1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7458"	"UW_MP_BUL2_1"	"NF_R2_Day028_TS20_Illumina"	0
"7459"	"UW_MP_ENTER4_1"	"NF_R2_Day028_TS20_Illumina"	0
"7460"	"UW_MP_PREV8_1"	"NF_R2_Day028_TS20_Illumina"	0
"7461"	"UW_MP_SCHLAC1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7462"	"UW_MP_SPOR1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7463"	"UW_TS_ACET5_1"	"NF_R2_Day028_TS20_Illumina"	0.13101053
"7464"	"UW_TS_BAC1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7465"	"UW_TS_LAC5_1"	"NF_R2_Day028_TS20_Illumina"	0.092934035
"7466"	"UW_TS_LEVLAC1_1"	"NF_R2_Day028_TS20_Illumina"	0
"7467"	"UW_TS_LIMLAC1_1"	"NF_R2_Day028_TS20_Illumina"	0.007159109
"7468"	"UW_DM_LIMLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7469"	"UW_MP_ATO5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7470"	"UW_MP_BIF15_1"	"NF_R2_Day052_TS24_PacBio"	0
"7471"	"UW_TS_LAC2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7472"	"UW_TS_LACCAS1_1"	"NF_R2_Day052_TS24_PacBio"	0.36065477
"7473"	"UW_TS_PED1_1"	"NF_R2_Day052_TS24_PacBio"	0.20693898
"7474"	"UW_TS_PED2_1"	"NF_R2_Day052_TS24_PacBio"	0.968315005
"7475"	"UW_MP_BIF3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7476"	"UW_TS_ACET3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7477"	"UW_TS_LAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7478"	"UW_TS_LAC3_1"	"NF_R2_Day052_TS24_PacBio"	0.060255222
"7479"	"UW_MP_BIF2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7480"	"UW_MP_LEUC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7481"	"UW_DM_LIMLAC2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7482"	"UW_MP_BIF10_1"	"NF_R2_Day052_TS24_PacBio"	0
"7483"	"UW_MP_LIQLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7484"	"UW_TS_ATO2_1"	"NF_R2_Day052_TS24_PacBio"	0.03617725
"7485"	"UW_TS_ATO3_1"	"NF_R2_Day052_TS24_PacBio"	0.012904482
"7486"	"UW_TS_COMLAC1_1"	"NF_R2_Day052_TS24_PacBio"	1.2984056
"7487"	"UW_TS_FURLAC1_1"	"NF_R2_Day052_TS24_PacBio"	62.1719875
"7488"	"MS_EUB1_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7489"	"UW_DM_MEG1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7490"	"UW_MP_ACID1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7491"	"UW_MP_BACTE1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7492"	"UW_MP_CLOS1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7493"	"UW_MP_CLOS2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7494"	"UW_MP_MEG5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7495"	"UW_MP_ACID2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7496"	"UW_MP_ANA1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7497"	"UW_TS_EUB1_1"	"NF_R2_Day052_TS24_PacBio"	0.12806566
"7498"	"UW_TS_EUB2_1"	"NF_R2_Day052_TS24_PacBio"	0.4455072
"7499"	"UW_MP_LCO1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7500"	"UW_TS_LCO2_1"	"NF_R2_Day052_TS24_PacBio"	0.16912076
"7501"	"UW_TS_LCO3_1"	"NF_R2_Day052_TS24_PacBio"	13.9730185
"7502"	"MS_LCO1_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7503"	"UW_MP_ACUT1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7504"	"UW_MP_SPH1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7505"	"UW_DM_BACIL1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7506"	"UW_DM_BURK1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7507"	"UW_MP_ATO4_1"	"NF_R2_Day052_TS24_PacBio"	0
"7508"	"UW_MP_BACIL2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7509"	"UW_TS_ACET1_1"	"NF_R2_Day052_TS24_PacBio"	2.45312535
"7510"	"UW_TS_LCO1_1"	"NF_R2_Day052_TS24_PacBio"	0.18321587
"7511"	"UW_MP_BACIL1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7512"	"UW_MP_PREV1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7513"	"UW_MP_SPH2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7514"	"UW_TS_ACET2_1"	"NF_R2_Day052_TS24_PacBio"	0.16087356
"7515"	"UW_MP_ATO2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7516"	"UW_DM_BACTE1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7517"	"UW_DM_DIAL1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7518"	"UW_MP_BACIL7_1"	"NF_R2_Day052_TS24_PacBio"	0
"7519"	"UW_MP_BACTE7_1"	"NF_R2_Day052_TS24_PacBio"	0
"7520"	"UW_MP_PREV6_1"	"NF_R2_Day052_TS24_PacBio"	1.71521395
"7521"	"UW_MP_PREV7_1"	"NF_R2_Day052_TS24_PacBio"	0
"7522"	"UW_MP_SELEN1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7523"	"UW_TS_BUL1_1"	"NF_R2_Day052_TS24_PacBio"	0.21454887
"7524"	"UW_TS_PREV1_1"	"NF_R2_Day052_TS24_PacBio"	6.187589
"7525"	"MS_ACET1"	"NF_R2_Day052_TS24_PacBio"	0
"7526"	"MS_COR4"	"NF_R2_Day052_TS24_PacBio"	0
"7527"	"MS_COR5"	"NF_R2_Day052_TS24_PacBio"	0.008485629
"7528"	"MS_LAC1_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7529"	"MS_LAC2_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7530"	"MS_LAC3_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7531"	"MS_LAC5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7532"	"MS_LCO2"	"NF_R2_Day052_TS24_PacBio"	0
"7533"	"UW_DM_ACET1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7534"	"UW_DM_ATO2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7535"	"UW_DM_BIF1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7536"	"UW_DM_CLOS2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7537"	"UW_DM_LAC2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7538"	"UW_DM_LAC3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7539"	"UW_DM_LENLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7540"	"UW_DM_LIGLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7541"	"UW_MP_ACT1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7542"	"UW_MP_ATO3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7543"	"UW_MP_ATO6_1"	"NF_R2_Day052_TS24_PacBio"	0.01045807
"7544"	"UW_MP_BACTE2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7545"	"UW_MP_BACTE5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7546"	"UW_MP_BIF12_1"	"NF_R2_Day052_TS24_PacBio"	0
"7547"	"UW_MP_BIF14_1"	"NF_R2_Day052_TS24_PacBio"	0
"7548"	"UW_MP_BIF16_1"	"NF_R2_Day052_TS24_PacBio"	0
"7549"	"UW_MP_BIF5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7550"	"UW_MP_BIF8_1"	"NF_R2_Day052_TS24_PacBio"	0
"7551"	"UW_MP_BURK4_1"	"NF_R2_Day052_TS24_PacBio"	0
"7552"	"UW_MP_ENTER1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7553"	"UW_MP_LCO2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7554"	"UW_MP_MEG1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7555"	"UW_MP_MEG3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7556"	"UW_MP_OSCL3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7557"	"UW_MP_STREP1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7558"	"UW_TS_ACET6_1"	"NF_R2_Day052_TS24_PacBio"	0
"7559"	"UW_TS_LACCAS2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7560"	"UW_TS_LACPLAN1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7561"	"UW_TS_PED3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7562"	"UW_TS_PREV2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7563"	"UW_DM_ACUT4_1"	"NF_R2_Day052_TS24_PacBio"	0
"7564"	"UW_MP_BACIL6_1"	"NF_R2_Day052_TS24_PacBio"	0
"7565"	"UW_MP_BIF4_1"	"NF_R2_Day052_TS24_PacBio"	0
"7566"	"UW_MP_LAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7567"	"UW_MP_LIQLAC2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7568"	"UW_TS_BAC2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7569"	"UW_TS_CLOS1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7570"	"UW_DM_ATO1_1"	"NF_R2_Day052_TS24_PacBio"	0.008008832
"7571"	"UW_DM_SCHLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7572"	"UW_MP_ACT2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7573"	"UW_MP_BURK1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7574"	"UW_MP_ENTER2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7575"	"UW_MP_PREV4_1"	"NF_R2_Day052_TS24_PacBio"	0
"7576"	"UW_TS_LAC6_1"	"NF_R2_Day052_TS24_PacBio"	0
"7577"	"MS_COR2_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7578"	"MS_COR3_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7579"	"MS_LAC4_2018_genome"	"NF_R2_Day052_TS24_PacBio"	0
"7580"	"UW_DM_ACUT1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7581"	"UW_DM_ACUT3_1"	"NF_R2_Day052_TS24_PacBio"	0
"7582"	"UW_MP_BACIL8_1"	"NF_R2_Day052_TS24_PacBio"	0
"7583"	"UW_MP_BIF11_1"	"NF_R2_Day052_TS24_PacBio"	0
"7584"	"UW_MP_BIF18_1"	"NF_R2_Day052_TS24_PacBio"	0
"7585"	"UW_MP_BIF19_1"	"NF_R2_Day052_TS24_PacBio"	0
"7586"	"UW_MP_BIF7_1"	"NF_R2_Day052_TS24_PacBio"	0
"7587"	"UW_MP_BIF9_1"	"NF_R2_Day052_TS24_PacBio"	0
"7588"	"UW_MP_BUL1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7589"	"UW_MP_BUL2_1"	"NF_R2_Day052_TS24_PacBio"	0
"7590"	"UW_MP_ENTER4_1"	"NF_R2_Day052_TS24_PacBio"	0
"7591"	"UW_MP_PREV8_1"	"NF_R2_Day052_TS24_PacBio"	0
"7592"	"UW_MP_SCHLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7593"	"UW_MP_SPOR1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7594"	"UW_TS_ACET5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7595"	"UW_TS_BAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7596"	"UW_TS_LAC5_1"	"NF_R2_Day052_TS24_PacBio"	0
"7597"	"UW_TS_LEVLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7598"	"UW_TS_LIMLAC1_1"	"NF_R2_Day052_TS24_PacBio"	0
"7599"	"UW_DM_LIMLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7600"	"UW_MP_ATO5_1"	"NF_R2_Day064_TS26_Illumina"	0.014437299
"7601"	"UW_MP_BIF15_1"	"NF_R2_Day064_TS26_Illumina"	0
"7602"	"UW_TS_LAC2_1"	"NF_R2_Day064_TS26_Illumina"	0.013586526
"7603"	"UW_TS_LACCAS1_1"	"NF_R2_Day064_TS26_Illumina"	1.4570161
"7604"	"UW_TS_PED1_1"	"NF_R2_Day064_TS26_Illumina"	0.105974354
"7605"	"UW_TS_PED2_1"	"NF_R2_Day064_TS26_Illumina"	0.48184192
"7606"	"UW_MP_BIF3_1"	"NF_R2_Day064_TS26_Illumina"	0
"7607"	"UW_TS_ACET3_1"	"NF_R2_Day064_TS26_Illumina"	0
"7608"	"UW_TS_LAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7609"	"UW_TS_LAC3_1"	"NF_R2_Day064_TS26_Illumina"	0.5588481
"7610"	"UW_MP_BIF2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7611"	"UW_MP_LEUC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7612"	"UW_DM_LIMLAC2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7613"	"UW_MP_BIF10_1"	"NF_R2_Day064_TS26_Illumina"	0
"7614"	"UW_MP_LIQLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7615"	"UW_TS_ATO2_1"	"NF_R2_Day064_TS26_Illumina"	0.044226456
"7616"	"UW_TS_ATO3_1"	"NF_R2_Day064_TS26_Illumina"	0.029004026
"7617"	"UW_TS_COMLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0.36493254
"7618"	"UW_TS_FURLAC1_1"	"NF_R2_Day064_TS26_Illumina"	44.744583
"7619"	"MS_EUB1_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7620"	"UW_DM_MEG1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7621"	"UW_MP_ACID1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7622"	"UW_MP_BACTE1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7623"	"UW_MP_CLOS1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7624"	"UW_MP_CLOS2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7625"	"UW_MP_MEG5_1"	"NF_R2_Day064_TS26_Illumina"	0
"7626"	"UW_MP_ACID2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7627"	"UW_MP_ANA1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7628"	"UW_TS_EUB1_1"	"NF_R2_Day064_TS26_Illumina"	0.10483382
"7629"	"UW_TS_EUB2_1"	"NF_R2_Day064_TS26_Illumina"	0.33183393
"7630"	"UW_MP_LCO1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7631"	"UW_TS_LCO2_1"	"NF_R2_Day064_TS26_Illumina"	0.4303944
"7632"	"UW_TS_LCO3_1"	"NF_R2_Day064_TS26_Illumina"	12.100796
"7633"	"MS_LCO1_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7634"	"UW_MP_ACUT1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7635"	"UW_MP_SPH1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7636"	"UW_DM_BACIL1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7637"	"UW_DM_BURK1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7638"	"UW_MP_ATO4_1"	"NF_R2_Day064_TS26_Illumina"	0
"7639"	"UW_MP_BACIL2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7640"	"UW_TS_ACET1_1"	"NF_R2_Day064_TS26_Illumina"	2.5866761
"7641"	"UW_TS_LCO1_1"	"NF_R2_Day064_TS26_Illumina"	0.38736266
"7642"	"UW_MP_BACIL1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7643"	"UW_MP_PREV1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7644"	"UW_MP_SPH2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7645"	"UW_TS_ACET2_1"	"NF_R2_Day064_TS26_Illumina"	0.123882554
"7646"	"UW_MP_ATO2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7647"	"UW_DM_BACTE1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7648"	"UW_DM_DIAL1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7649"	"UW_MP_BACIL7_1"	"NF_R2_Day064_TS26_Illumina"	0
"7650"	"UW_MP_BACTE7_1"	"NF_R2_Day064_TS26_Illumina"	0
"7651"	"UW_MP_PREV6_1"	"NF_R2_Day064_TS26_Illumina"	10.232025
"7652"	"UW_MP_PREV7_1"	"NF_R2_Day064_TS26_Illumina"	0.3900922
"7653"	"UW_MP_SELEN1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7654"	"UW_TS_BUL1_1"	"NF_R2_Day064_TS26_Illumina"	0.69925284
"7655"	"UW_TS_PREV1_1"	"NF_R2_Day064_TS26_Illumina"	14.86019
"7656"	"MS_ACET1"	"NF_R2_Day064_TS26_Illumina"	0
"7657"	"MS_COR4"	"NF_R2_Day064_TS26_Illumina"	0.012306304
"7658"	"MS_COR5"	"NF_R2_Day064_TS26_Illumina"	0.024042973
"7659"	"MS_LAC1_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7660"	"MS_LAC2_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7661"	"MS_LAC3_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7662"	"MS_LAC5_1"	"NF_R2_Day064_TS26_Illumina"	0
"7663"	"MS_LCO2"	"NF_R2_Day064_TS26_Illumina"	0
"7664"	"UW_DM_ACET1_1"	"NF_R2_Day064_TS26_Illumina"	0.09206252
"7665"	"UW_DM_ATO2_1"	"NF_R2_Day064_TS26_Illumina"	0.014185254
"7666"	"UW_DM_BIF1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7667"	"UW_DM_CLOS2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7668"	"UW_DM_LAC2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7669"	"UW_DM_LAC3_1"	"NF_R2_Day064_TS26_Illumina"	0.008829515
"7670"	"UW_DM_LENLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7671"	"UW_DM_LIGLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7672"	"UW_MP_ACT1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7673"	"UW_MP_ATO3_1"	"NF_R2_Day064_TS26_Illumina"	0.013536973
"7674"	"UW_MP_ATO6_1"	"NF_R2_Day064_TS26_Illumina"	0.0675341
"7675"	"UW_MP_BACTE2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7676"	"UW_MP_BACTE5_1"	"NF_R2_Day064_TS26_Illumina"	0
"7677"	"UW_MP_BIF12_1"	"NF_R2_Day064_TS26_Illumina"	0
"7678"	"UW_MP_BIF14_1"	"NF_R2_Day064_TS26_Illumina"	0
"7679"	"UW_MP_BIF16_1"	"NF_R2_Day064_TS26_Illumina"	0
"7680"	"UW_MP_BIF5_1"	"NF_R2_Day064_TS26_Illumina"	0
"7681"	"UW_MP_BIF8_1"	"NF_R2_Day064_TS26_Illumina"	0
"7682"	"UW_MP_BURK4_1"	"NF_R2_Day064_TS26_Illumina"	0
"7683"	"UW_MP_ENTER1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7684"	"UW_MP_LCO2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7685"	"UW_MP_MEG1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7686"	"UW_MP_MEG3_1"	"NF_R2_Day064_TS26_Illumina"	0
"7687"	"UW_MP_OSCL3_1"	"NF_R2_Day064_TS26_Illumina"	0
"7688"	"UW_MP_STREP1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7689"	"UW_TS_ACET6_1"	"NF_R2_Day064_TS26_Illumina"	0
"7690"	"UW_TS_LACCAS2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7691"	"UW_TS_LACPLAN1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7692"	"UW_TS_PED3_1"	"NF_R2_Day064_TS26_Illumina"	0
"7693"	"UW_TS_PREV2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7694"	"UW_DM_ACUT4_1"	"NF_R2_Day064_TS26_Illumina"	0
"7695"	"UW_MP_BACIL6_1"	"NF_R2_Day064_TS26_Illumina"	0
"7696"	"UW_MP_BIF4_1"	"NF_R2_Day064_TS26_Illumina"	0
"7697"	"UW_MP_LAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7698"	"UW_MP_LIQLAC2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7699"	"UW_TS_BAC2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7700"	"UW_TS_CLOS1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7701"	"UW_DM_ATO1_1"	"NF_R2_Day064_TS26_Illumina"	0.01845414
"7702"	"UW_DM_SCHLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7703"	"UW_MP_ACT2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7704"	"UW_MP_BURK1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7705"	"UW_MP_ENTER2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7706"	"UW_MP_PREV4_1"	"NF_R2_Day064_TS26_Illumina"	0.20410068
"7707"	"UW_TS_LAC6_1"	"NF_R2_Day064_TS26_Illumina"	0
"7708"	"MS_COR2_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0.040310387
"7709"	"MS_COR3_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7710"	"MS_LAC4_2018_genome"	"NF_R2_Day064_TS26_Illumina"	0
"7711"	"UW_DM_ACUT1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7712"	"UW_DM_ACUT3_1"	"NF_R2_Day064_TS26_Illumina"	0
"7713"	"UW_MP_BACIL8_1"	"NF_R2_Day064_TS26_Illumina"	0
"7714"	"UW_MP_BIF11_1"	"NF_R2_Day064_TS26_Illumina"	0
"7715"	"UW_MP_BIF18_1"	"NF_R2_Day064_TS26_Illumina"	0
"7716"	"UW_MP_BIF19_1"	"NF_R2_Day064_TS26_Illumina"	0
"7717"	"UW_MP_BIF7_1"	"NF_R2_Day064_TS26_Illumina"	0
"7718"	"UW_MP_BIF9_1"	"NF_R2_Day064_TS26_Illumina"	0
"7719"	"UW_MP_BUL1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7720"	"UW_MP_BUL2_1"	"NF_R2_Day064_TS26_Illumina"	0
"7721"	"UW_MP_ENTER4_1"	"NF_R2_Day064_TS26_Illumina"	0
"7722"	"UW_MP_PREV8_1"	"NF_R2_Day064_TS26_Illumina"	0
"7723"	"UW_MP_SCHLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7724"	"UW_MP_SPOR1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7725"	"UW_TS_ACET5_1"	"NF_R2_Day064_TS26_Illumina"	0.24752505
"7726"	"UW_TS_BAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7727"	"UW_TS_LAC5_1"	"NF_R2_Day064_TS26_Illumina"	0.012737837
"7728"	"UW_TS_LEVLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7729"	"UW_TS_LIMLAC1_1"	"NF_R2_Day064_TS26_Illumina"	0
"7730"	"UW_DM_LIMLAC1_1"	"NF_R2_Day090_TS30_Illumina"	0
"7731"	"UW_MP_ATO5_1"	"NF_R2_Day090_TS30_Illumina"	0.014441397
"7732"	"UW_MP_BIF15_1"	"NF_R2_Day090_TS30_Illumina"	0
"7733"	"UW_TS_LAC2_1"	"NF_R2_Day090_TS30_Illumina"	0.6276887
"7734"	"UW_TS_LACCAS1_1"	"NF_R2_Day090_TS30_Illumina"	5.3717103
"7735"	"UW_TS_PED1_1"	"NF_R2_Day090_TS30_Illumina"	0.2672542
"7736"	"UW_TS_PED2_1"	"NF_R2_Day090_TS30_Illumina"	2.2051098
"7737"	"UW_MP_BIF3_1"	"NF_R2_Day090_TS30_Illumina"	0
"7738"	"UW_TS_ACET3_1"	"NF_R2_Day090_TS30_Illumina"	0
"7739"	"UW_TS_LAC1_1"	"NF_R2_Day090_TS30_Illumina"	0.85754395
"7740"	"UW_TS_LAC3_1"	"NF_R2_Day090_TS30_Illumina"	2.8181188
"7741"	"UW_MP_BIF2_1"	"NF_R2_Day090_TS30_Illumina"	0
"7742"	"UW_MP_LEUC1_1"	"NF_R2_Day090_TS30_Illumina"	0
"7743"	"UW_DM_LIMLAC2_1"	"NF_R2_Day090_TS30_Illumina"	0
"7744"	"UW_MP_BIF10_1"	"NF_R2_Day090_TS30_Illumina"	0
"7745"	"UW_MP_LIQLAC1_1"	"NF_R2_Day090_TS30_Illumina"	0
"7746"	"UW_TS_ATO2_1"	"NF_R2_Day090_TS30_Illumina"	0.0520219
"7747"	"UW_TS_ATO3_1"	"NF_R2_Day090_TS30_Illumina"	0.10227296
"7748"	"UW_TS_COMLAC1_1"	"NF_R2_Day090_TS30_Illumina"	1.8255292
"7749"	"UW_TS_FURLAC1_1"	"NF_R2_Day090_TS30_Illumina"	54.523506
"7750"	"MS_EUB1_2018_genome"	"NF_R2_Day090_TS30_Illumina"	0
"7751"	"UW_DM_MEG1_1"	"NF_R2_Day090_TS30_Illumina"	0
